Linking Named-Entity Recognition tagged files to Google maps using Google Geocoding API,"<p>I have text files which are tagged using NER and I need to link them to a Google map.</p>

<pre><code>&lt;p&gt;Gardai|NNP|O fear|VBP|O a|DT|O 28-year-old|JJ|O man|NN|O ,|,|O missing|VBG|O from|IN|O his|PRP$|O Dublin|NNP|I-PER home|NN|O for|IN|O a|DT|I-DAT week|NN|I-DAT
</code></pre>

<p>Although locations are not tagged correctly ie. Dublin is tagged as a person, I want to use the Google Geocoding API, to feed in the location which is identified as being NER tagged and find the location!</p>

<p>Is this possible?</p>

<p>I was thinking of creating a regex to extract any information which is tagged as a location, organisation or person and give it to Google and see if it has a latitude and longitude co-ordinatea that corresponds to it.  Or take the 2-3 words in a row that are tagged as NER and add them as an entire address.</p>

<p>I'm just not sure about how I actually give this information to Google!?</p>

<p>Then I'm going to use the Json response to link the text file to the map using the address Google Geocoder matched.</p>

<p>Any insight or ideas would be greatly appreciated!
Thanks</p>
","javascript, html, google-maps, geocoding, named-entity-recognition","<p>You can use <a href=""http://www.tizag.com/javascriptT/javascript-string-split.php"" rel=""nofollow"">JavaScript's Split function</a> to get the data with delimiter being <code>|</code> and turn the data into an array.  Let's say if your data is this html format:</p>

<pre><code>&lt;p id='data'&gt;Gardai|NNP|O fear|VBP|O a|DT|O 28-year-old|JJ|O man|NN|O ,|,|O missing|VBG|O from|IN|O his|PRP$|O Dublin|NNP|I-PER home|NN|O for|IN|O a|DT|I-DAT week|NN|I-DAT&lt;/p&gt;
</code></pre>

<p>To grab the data w/ delimiter set to <code>|</code> you can do the following with JavaScript:</p>

<pre><code>function parseDataGeocode() {
    var mydata = document.getElementById('data').innerHTML;
    mydata = mydata.split('|');
    var locationIndexMod = 3; //this determines which element to pull from the array
    for (var i = 0; i &lt; mydata.length; i++) {
        if (i % locationIndexMod == 0) {
            console.log(mydata[i]); //hopefully it's a location
            //do your marker creation after fetch Geocode Lat Lng
            //with mydata[i] as the location/address
        }
    }
}

window.onload = parseDataGeocode;
</code></pre>

<p>Here is the <a href=""http://jsfiddle.net/kjy112/ejvT7/"" rel=""nofollow"">JSFiddle Demo</a>.  Using firebug on firefox or google chrome's console tool you can see the data output, and if you need help w/ creation of markers and Geocode please let me know.</p>
",1,2,537,2011-03-22 12:17:56,https://stackoverflow.com/questions/5391067/linking-named-entity-recognition-tagged-files-to-google-maps-using-google-geocod
Stanford NER - Extract Multi word entities,"<p>How can I tag collocations in Stanford NER? Currently it tags <code>Federal Reserve Bank of New York</code> as   </p>

<pre><code>&lt;wi num=""11"" entity=""ORGANIZATION""&gt;Federal&lt;/wi&gt; &lt;wi num=""12"" entity=""ORGANIZATION""&gt;Reserve&lt;/wi&gt; &lt;wi num=""13"" entity=""ORGANIZATION""&gt;Bank&lt;/wi&gt; &lt;wi num=""14"" entity=""ORGANIZATION""&gt;of&lt;/wi&gt; &lt;wi num=""15"" entity=""ORGANIZATION""&gt;New&lt;/wi&gt; &lt;wi num=""16"" entity=""ORGANIZATION""&gt;York&lt;/wi&gt;
</code></pre>

<p>I want it to be recognized as </p>

<pre><code>&lt;wi num=""11"" entity=""ORGANIZATION""&gt;Federal Reserve Bank of New York&lt;/wi&gt;
</code></pre>

<p>Is this possible?</p>
","java, stanford-nlp, named-entity-recognition","<p>Something similar is, yes.  If you give the flag </p>

<pre><code>-outputFormat inlineXML
</code></pre>

<p>then you'll get:</p>

<pre><code>&lt;ORGANIZATION&gt;Federal Reserve Bank of New York&lt;/ORGANIZATION&gt;
</code></pre>

<p>(Note that this isn't really changing how Stanford NER works but just the formatting of output.  If you don't like any of the provided output formats, it is fairly simple to write your own.)</p>
",2,1,1716,2011-04-18 07:54:27,https://stackoverflow.com/questions/5700002/stanford-ner-extract-multi-word-entities
Named Entity Recognition for NLTK in Python. Identifying the NE,"<p>I need to classify words into their parts of speech. Like a verb, a noun, an adverb etc..
I used the </p>

<pre><code>nltk.word_tokenize() #to identify word in a sentence 
nltk.pos_tag()       #to identify the parts of speech
nltk.ne_chunk()      #to identify Named entities. 
</code></pre>

<p>The out put of  this is a tree.
 Eg </p>

<pre><code>&gt;&gt;&gt; sentence = ""I am Jhon from America""
&gt;&gt;&gt; sent1 = nltk.word_tokenize(sentence )
&gt;&gt;&gt; sent2 = nltk.pos_tag(sent1)
&gt;&gt;&gt; sent3 =  nltk.ne_chunk(sent2, binary=True)
&gt;&gt;&gt; sent3
Tree('S', [('I', 'PRP'), ('am', 'VBP'), Tree('NE', [('Jhon', 'NNP')]), ('from', 'IN'), Tree('NE', [('America', 'NNP')])])
</code></pre>

<p>When accessing the element in this tree, i did it as follows:</p>

<pre><code>&gt;&gt;&gt; sent3[0]
('I', 'PRP')
&gt;&gt;&gt; sent3[0][0]
'I'
&gt;&gt;&gt; sent3[0][1]
'PRP'
</code></pre>

<p>But when accessing a Named Entity:</p>

<pre><code>&gt;&gt;&gt; sent3[2]
Tree('NE', [('Jhon', 'NNP')])
&gt;&gt;&gt; sent3[2][0]
('Jhon', 'NNP')
&gt;&gt;&gt; sent3[2][1]    
Traceback (most recent call last):
  File ""&lt;pyshell#121&gt;"", line 1, in &lt;module&gt;
    sent3[2][1]
  File ""C:\Python26\lib\site-packages\nltk\tree.py"", line 139, in __getitem__
    return list.__getitem__(self, index)
IndexError: list index out of range
</code></pre>

<p>I got the above error.</p>

<p>What i want is to get the output  as 'NE' similar to the previous 'PRP' so i cant identify which word is a Named Entity.
Is there any way of doing this with NLTK in python?? If so please post the command. Or is there a function in the tree library to do this? I need the node value 'NE'</p>
","python, nlp, nltk, named-entity-recognition","<p>This answer may be off base, and in which case I'll delete it, as I don't have NLTK installed here to try it, but I think you can just do:</p>

<pre><code>   &gt;&gt;&gt; sent3[2].node
   'NE'
</code></pre>

<p><code>sent3[2][0]</code> returns the first child of the tree, not the node itself</p>

<p><strong>Edit:</strong> I tried this when I got home, and it does indeed work.</p>
",14,20,15277,2011-04-18 20:14:16,https://stackoverflow.com/questions/5708352/named-entity-recognition-for-nltk-in-python-identifying-the-ne
Information extraction. Counting mentions to measure relevance,"<p>Is it possible to count how many times an entity has been mentioned in an article? For example</p>

<blockquote>
  <p><strong><code>ABC Company</code></strong> is one of the largest car manufacturers in the
  world. <strong><code>It</code></strong> is also the largest
  company in terms of annual production.
  <strong><code>It</code></strong> is also the second largest exporter of luxury cars, after XYZ
  company. Both <strong><code>ABC</code></strong> and XYZ
  together produces over n% of total car
  production in the country.</p>
</blockquote>

<p>mentions ABC company 4 times.</p>
","nlp, information-extraction, named-entity-recognition","<p>Yes, this is possible. It's a combination of</p>

<ul>
<li>named-entity recognition (NER), which for English is practically a <a href=""http://nlp.stanford.edu/ner/index.shtml"" rel=""nofollow"">solved problem</a>, and</li>
<li>coreference resolution, which is the subject of ongoing research (but give <a href=""http://cogcomp.cs.illinois.edu/page/software_view/18"" rel=""nofollow"">this package</a> a try)</li>
</ul>
",3,0,169,2011-04-19 05:56:14,https://stackoverflow.com/questions/5712170/information-extraction-counting-mentions-to-measure-relevance
Does OpenNLP use WordNet under the hood for the Named Entity Recognition,"<p>I have tried using OpenNLP Tools 1.5 from SourceForge for getting the Named Entites from a text. I did find a JWNL file in the OpenNLP download. Does that imply that OpenNLP in turn is using WordNet for the Named Entity Recognition. (Specifically, does it mean that the Name Model files were generated with WordNet) ?</p>
","java, nlp, wordnet, named-entity-recognition, opennlp","<p>No, OpenNLP only uses WordNet for co-reference resolution, such as correlating ""He"" to ""Steve Jones"" in separate sentences.</p>

<p>WordNet is not used in Named Entity Recognition. The named entity training files are manually annotated fields from various conferences/tests, such as CoNLL. </p>

<p>Source: <a href=""http://opennlp.sourceforge.net/README.html"" rel=""nofollow"">http://opennlp.sourceforge.net/README.html</a></p>
",2,1,2058,2011-04-27 20:39:36,https://stackoverflow.com/questions/5810292/does-opennlp-use-wordnet-under-the-hood-for-the-named-entity-recognition
Part-Of-Speech tagging and Named Entity Recognition for C/C++/Obj-C,"<p>need some help!</p>

<p>I'm trying to write some code in objective-c that requires part-of-speech tagging, and ideally also named entity recognition.  I don't have much interest in ""rolling my own"", so I'm looking for a decent library to use for this purpose.  Obviously the more accurate the better, but we're not talking anything critical here -- so as long as it's generally pretty accurate that's good enough.</p>

<p>It's going to be English-only, at least for the time being, but I don't want to have to do any training of models myself.  So whatever the solution, it has to have an English language model already built.</p>

<p>And finally, it has to be available via a commercial-friendly license (e.g. BSD/Berkeley, LGPL).  Can't do GPL or anything restrictive like that, though I'm open to paying a small amount for a commercial license if that's the only option.</p>

<p>C, C++ or Obj-C code is all fine.</p>

<p>So: Anyone familiar with something that'd do the trick here?  Thanks!!</p>
","objective-c, ios, nlp, named-entity-recognition, part-of-speech","<p>I suggest you check out the iOS 5 beta release notes.</p>
",3,3,2004,2011-06-28 13:53:47,https://stackoverflow.com/questions/6507556/part-of-speech-tagging-and-named-entity-recognition-for-c-c-obj-c
Finding words from a dictionary in a string of text,"<p>How would you go about parsing a string of free form text to detect things like locations and names based on a dictionary of location and names? In my particular application there will be tens of thousands if not more entries in my dictionaries so I'm pretty sure just running through them all is out of the question. Also, is there any way to add ""fuzzy"" matching so that you can also detect substrings that are within <code>x</code> edits of a dictionary word? If I'm not mistaken this falls within the field of natural language processing and more specifically named entity recognition (NER); however, my attempt to find information about the algorithms and processes behind NER have come up empty. I'd prefer to use Python for this as I'm most familiar with that although I'm open to looking at other solutions.</p>
","search, full-text-search, nlp, named-entity-recognition","<p>You might try downloading the Stanford Named Entity Recognizer:
<a href=""http://nlp.stanford.edu/software/CRF-NER.shtml"" rel=""nofollow"">http://nlp.stanford.edu/software/CRF-NER.shtml</a></p>

<p>If you don't want to use someone else's code and you want to do it yourself, I'd suggest taking a look at the algorithm in their associated paper, because the Conditional Random Field model that they use for this has become a fairly common approach to NER. </p>

<p>I'm not sure exactly how to answer the second part of your question on looking for substrings without more details.  You could modify the Stanford program, or you could use a part-of-speech tagger to mark proper nouns in the text.  That wouldn't distinguish locations from names, but it would make it very simple to find words that are x words away from each proper noun.</p>
",1,1,574,2011-07-14 14:49:33,https://stackoverflow.com/questions/6695181/finding-words-from-a-dictionary-in-a-string-of-text
"How I classify a word of a text in things like names, number, money, date,etc?","<p>I did some questions about text-mining a week ago, but I was a bit confused and still, but now I know wgat I want to do.</p>

<p><strong>The situation:</strong> I have a lot of download pages with HTML content. Some of then can bean be a text from a blog, for example. They are not structured and came from different sites.</p>

<p><strong>What I want to do:</strong> I will split all the words with whitespace and I want to classify each one or a group of ones in some pre-defined itens like names, numbers, phone, email, url, date, money, temperature, etc.</p>

<p><strong>What I know:</strong> I know the concepts/heard about about Natural Language Processing, Named Entity Reconigzer, POSTagging, NayveBayesian, HMM, training and a lot of things to do classification, etc., but there is some different NLP libraries with differents classifiers and ways to do this and I don't know what use or what do.</p>

<p><strong>WHAT I NEED:</strong> I need some code example from a classifier, NLP, whatever, that can classify each word from a text separetely, and not a entire text. Something like this:</p>

<pre><code>//This is pseudo-code for what I want, and not a implementation

classifier.trainFromFile(""file-with-train-words.txt"");
words = text.split("" "");
for(String word: words){
    classifiedWord = classifier.classify(word);
    System.out.println(classifiedWord.getType());
}
</code></pre>

<p>Somebody can help me? I'm confused with various APIs, classifiers and algorithms.</p>
","java, nlp, classification, text-mining, named-entity-recognition","<p>You should try <a href=""http://incubator.apache.org/opennlp/"" rel=""nofollow"">Apache OpenNLP</a>. It is easy to use and customize. </p>

<p>If you are doing it for Portuguese there are information on how to do it on the project documentation using Amazonia Corpus. The types supported are:</p>

<p>Person, Organization, Group, Place, Event, ArtProd, Abstract, Thing, Time and Numeric.</p>

<ol>
<li><p>Download the OpenNLP and the <a href=""http://www.linguateca.pt/floresta/ficheiros/gz/amazonia.ad.gz"" rel=""nofollow"">Amazonia Corpus</a>. Extract both and copy the file <code>amazonia.ad</code> to the <code>apache-opennlp-1.5.1-incubating</code> folder.</p></li>
<li><p>Execute the TokenNameFinderConverter tool to convert the Amazonia corpus to the OpenNLP format:</p>

<pre><code>bin/opennlp TokenNameFinderConverter ad -encoding ISO-8859-1 -data amazonia.ad -lang pt &gt; corpus.txt
</code></pre></li>
<li><p>Train you model (Change the encoding to the encoding of the corpus.txt file, that should be your system default encoding. This command can take several minutes):</p>

<pre><code>bin/opennlp TokenNameFinderTrainer -lang pt -encoding UTF-8 -data corpus.txt -model pt-ner.bin -cutoff 20
</code></pre></li>
<li><p>Executing it from command line (You should execute only one sentence and the tokens should be separated):</p>

<pre><code>$ bin/opennlp TokenNameFinder pt-ner.bin 
Loading Token Name Finder model ... done (1,112s)
Meu nome é João da Silva , moro no Brasil . Trabalho na Petrobras e tenho 50 anos .
Meu nome é &lt;START:person&gt; João da Silva &lt;END&gt; , moro no &lt;START:place&gt; Brasil &lt;END&gt; . &lt;START:abstract&gt; Trabalho &lt;END&gt; na &lt;START:abstract&gt; Petrobras &lt;END&gt; e tenho &lt;START:numeric&gt; 50 anos &lt;END&gt; .
</code></pre></li>
<li><p>Executing it using the API:</p>

<pre><code>InputStream modelIn = new FileInputStream(""pt-ner.bin"");

try {
  TokenNameFinderModel model = new TokenNameFinderModel(modelIn);
}
catch (IOException e) {
  e.printStackTrace();
}
finally {
  if (modelIn != null) {
    try {
       modelIn.close();
    }
    catch (IOException e) {
    }
  }
}

// load the name finder
NameFinderME nameFinder = new NameFinderME(model);

// pass the token array to the name finder
String[] toks = {""Meu"",""nome"",""é"",""João"",""da"",""Silva"","","",""moro"",""no"",""Brasil"",""."",""Trabalho"",""na"",""Petrobras"",""e"",""tenho"",""50"",""anos"","".""};

// the Span objects will show the start and end of each name, also the type
Span[] nameSpans = nameFinder.find(toks);
</code></pre></li>
<li><p>To evaluate your model you can use 10-fold cross validation: (only available in 1.5.2-INCUBATOR, to use it today you need to use the SVN trunk) (it can take several hours)</p>

<pre><code>bin/opennlp TokenNameFinderCrossValidator -lang pt -encoding UTF-8 -data corpus.txt -cutoff 20
</code></pre></li>
<li><p>Improve the precision/recall by using the Custom Feature Generation (check documentation), for example by adding a name dictionary.</p></li>
</ol>
",5,1,8058,2011-08-01 02:55:44,https://stackoverflow.com/questions/6893858/how-i-classify-a-word-of-a-text-in-things-like-names-number-money-date-etc
How I train an Named Entity Recognizer identifier in OpenNLP?,"<p>Ok, I have the following code to train the NER Identifier from OpenNLP</p>

<pre><code>FileReader fileReader = new FileReader(""train.txt"");
ObjectStream fileStream = new PlainTextByLineStream(fileReader);
ObjectStream sampleStream = new NameSampleDataStream(fileStream);
TokenNameFinderModel model = NameFinderME.train(""pt-br"", ""train"", sampleStream, Collections.&lt;String, Object&gt;emptyMap());
nfm = new NameFinderME(model); 
</code></pre>

<p>I don't know if I'm doing something wrong of if something is missing, but the classifying is not working. I'm supposing that the train.txt is wrong.</p>

<p><strong>The error</strong> that occurs is that all tokens are classified to only one type.</p>

<p>My train.txt data is something like the following example, but with a lot more of variation and quantity of entries. Another thing is that I'm classifind word by word from a text per time, and not all tokens.</p>

<pre><code>&lt;START:distance&gt; 8000m &lt;END&gt;
&lt;START:temperature&gt; 100ºC &lt;END&gt;
&lt;START:weight&gt; 50kg &lt;END&gt;
&lt;START:name&gt; Renato &lt;END&gt;
</code></pre>

<p>Somebody can show what I doing wrong?</p>
","java, nlp, opennlp, named-entity-recognition","<p>Your training data is not OK.</p>

<p>You should put all entities in a context inside a sentence:</p>

<pre><code>At an altitude of &lt;START:distance&gt; 8000m &lt;END&gt; the temperature of boiling water is less than &lt;START:temperature&gt; 100ºC &lt;END&gt; .
The climber &lt;START:name&gt; Renato &lt;END&gt; is carrying &lt;START:weight&gt; 50kg &lt;END&gt; of equipment.
</code></pre>

<p>You will have better results if your training data derives from real world sentences and have the same style of the sentences you are classifying. For example you should train using a newspaper corpus if you will process news.</p>

<p>Also you will need thousands of sentences to build your model! Maybe you can start with a hundred to bootstrap and use the poor model to improve your corpus and train your model again.</p>

<p>And of course you should classify all tokens of a sentence, otherwise there will be no context to decide the type of an entity.</p>
",23,10,10197,2011-08-05 06:51:18,https://stackoverflow.com/questions/6952512/how-i-train-an-named-entity-recognizer-identifier-in-opennlp
Expand an HTML string to have named character entities,"<p>Is there a way in the .NET class library to encode a string so that any character for which a named entity exists is replaced to use this named entity? HttpUtility.HtmlEncode doesn't appear to help:</p>

<pre><code>// Result is ""$"", would like ""&amp;euro;"" instead
var encoded = HttpUtility.HtmlEncode(""€"");
</code></pre>
",".net, html-encode, named-entity-recognition","<p>I think you would have to get your hands dirty and just grab the canonical list of named entities from the specification and then create a loop that, for every named entity, simply replaces every occurrence of that character with the corresponding entity reference.</p>
",1,2,188,2011-09-16 16:02:33,https://stackoverflow.com/questions/7447479/expand-an-html-string-to-have-named-character-entities
unsupervised Named entity recognition (NER) with custom controlled vocabulary for crosslink-suggestions in Java,"<p>I'm looking for a Java library that can do Named entity recognition (NER) with a custom controlled vocabulary, without needing labeled training data first. I searched some on SE, but most questions are rather unspecific.</p>

<p>Consider the following use-case:</p>

<ul>
<li>an editor is inputting articles in a CMS (about 500 words).</li>
<li>the text may contain references (in plain text) to entities of a specific domain.  e.g: 
<ul>
<li>names of points of interest, like bars, restaurants, as well as neighborhoods, etc. </li>
</ul></li>
<li>a controlled vocabulary of these entities exist (about 5.000 entities) . 
<ul>
<li>I imagine an entity to be a -tuple in the vocabulary</li>
</ul></li>
<li>after finishing the text, the user should be able to save the document. </li>
<li>This triggers the workflow to scan the piece of text against the vocabulary, by comparing against the name of the entity. It's not required to have a 100% match: 97% on Jarao-winkler or whatever (I'm not familiar with what algo's NER uses) may be enough, I need this to be configurable. </li>
<li>Hits are returned to the controller server-side. This in return returns JSON to the client containing  of the entities, which are represented as suggested crosslinks to the editor. </li>
</ul>

<p>Ideally, I'm looking for a project that uses NRE to suggests crosslinks within a CMS-environment to piggyback on. (I'm sure plugins for wordpress exist for example) not so sure if something similar exists in Java. </p>

<p>All other more general pointers to NRE-libraries which work with controlled custom vocabularies are welcome as well.  </p>
","java, information-retrieval, text-mining, named-entity-recognition","<p>For people looking this up in the future: </p>

<p>""Approximate Dictionary-Based Chunking""
see: <a href=""http://alias-i.com/lingpipe/demos/tutorial/ne/read-me.html"" rel=""nofollow"">http://alias-i.com/lingpipe/demos/tutorial/ne/read-me.html</a></p>

<p>(URL edited.)</p>
",3,6,1681,2011-10-05 15:02:39,https://stackoverflow.com/questions/7663428/unsupervised-named-entity-recognition-ner-with-custom-controlled-vocabulary-fo
Maximum Entropy for Natural Language Processing,"<p>Can anyone explain simply how how maximum entropy models work when used in Natural Language Processing. I need to statistically parse simple words and phrases to try to figure out the likelihood of specific words and what objects they refer to or what phrases they are contained within.</p>
","statistics, nlp, named-entity-recognition","<p>I recommend the NLTK python package. You can also use MALLET or WEKA.
For a theoretical background, you should ask at <a href=""https://stats.stackexchange.com/"">https://stats.stackexchange.com/</a> or <a href=""http://metaoptimize.com/qa/"" rel=""nofollow noreferrer"">http://metaoptimize.com/qa/</a> . </p>
",1,0,290,2011-10-22 08:01:18,https://stackoverflow.com/questions/7858181/maximum-entropy-for-natural-language-processing
Difference between named entity recognition and resolution?,"<p>What is the difference between named entity recognition and named entity resolution? Would appreciate a practical example.</p>
","nlp, named-entity-recognition, named-entity-extraction","<p>Named entity recognition is picking up the names and classifying them in running text. E.g., given (<a href=""http://www.guardian.co.uk/football/2011/dec/21/john-terry-racism-case-cps"">1</a>)</p>

<pre><code>John Terry to face criminal charges over alleged racist abuse
</code></pre>

<p>an NE recognizer will output</p>

<pre><code>[PER John Terry] to face criminal charges over alleged racist abuse
</code></pre>

<p>NE resolution or normalization means finding out which entity in the outside world a name refers to. E.g., in the above example, the output would be annotated with a unique identifier for the footballer John Terry, like his Wikipedia URL:</p>

<pre><code>[https://en.wikipedia.org/wiki/John_Terry John Terry] to face criminal charges
over alleged racist abuse
</code></pre>

<p>as opposed to, e.g.</p>

<pre><code>https://en.wikipedia.org/wiki/John_Terry_%28actor%29
https://en.wikipedia.org/wiki/John_Terry_%28baseball%29
</code></pre>

<p>or any of the other John Terry's the Wikipedia knows.</p>
",17,9,2615,2011-12-21 11:22:14,https://stackoverflow.com/questions/8589005/difference-between-named-entity-recognition-and-resolution
"How does Apple find dates, times and addresses in emails?","<p>In the iOS email client, when an email contains a date, time or location, the text becomes a hyperlink and it is possible to create an appointment or look at a map simply by tapping the link. It not only works for emails in English, but in other languages also. I love this feature and would like to understand how they do it. </p>

<p>The naive way to do this would be to have many regular expressions and run them all. However I  this is not going to scale very well and will work for only a specific language or date format, etc. I think that Apple must be using some concept of machine learning to extract entities (8:00PM, 8PM, 8:00, 0800, 20:00, 20h, 20h00, 2000 etc.).</p>

<p>Any idea how Apple is able to extract entities so quickly in its email client? What machine learning algorithm would you to apply accomplish such task? </p>
","machine-learning, nlp, information-extraction, named-entity-recognition","<p>They likely use <a href=""http://en.wikipedia.org/wiki/Information_extraction"" rel=""nofollow noreferrer"">Information Extraction</a> techniques for this.</p>
<p>Here is a demo of Stanford's <a href=""https://nlp.stanford.edu/software/sutime.html"" rel=""nofollow noreferrer"">SUTime</a> tool:</p>
<p><a href=""http://nlp.stanford.edu:8080/sutime/process"" rel=""nofollow noreferrer"">http://nlp.stanford.edu:8080/sutime/process</a></p>
<p>You would extract attributes about n-grams (consecutive words) in a document:</p>
<ul>
<li>numberOfLetters</li>
<li>numberOfSymbols</li>
<li>length</li>
<li>previousWord</li>
<li>nextWord</li>
<li>nextWordNumberOfSymbols<br />
...</li>
</ul>
<p>And then use a classification algorithm, and feed it positive and negative examples:</p>
<pre><code>Observation  nLetters  nSymbols  length  prevWord  nextWord isPartOfDate  
&quot;Feb.&quot;       3         1         4       &quot;Wed&quot;     &quot;29th&quot;   TRUE  
&quot;DEC&quot;        3         0         3       &quot;company&quot; &quot;went&quot;   FALSE  
...
</code></pre>
<p>You might get away with 50 examples of each, but the more the merrier. Then, the algorithm learns based on those examples, and can apply to future examples that it hasn't seen before.</p>
<p>It might learn rules such as</p>
<ul>
<li>if previous word is only characters and maybe periods...</li>
<li>and current word is in &quot;february&quot;, &quot;mar.&quot;, &quot;the&quot; ...</li>
<li>and next word is in &quot;twelfth&quot;, any_number ...</li>
<li>then is date</li>
</ul>
<p>Here is a <a href=""http://videolectures.net/mlas06_nigam_tie/"" rel=""nofollow noreferrer"">decent video</a> by a Google engineer on the subject</p>
",155,133,25926,2012-02-15 14:12:06,https://stackoverflow.com/questions/9294926/how-does-apple-find-dates-times-and-addresses-in-emails
How to find references to dates in natural text?,"<p>What I want to do is to parse raw natural text and find all the phrases that describe dates.</p>

<p>I've got a fairly big corpus with all the references to dates marked up:</p>

<pre><code>I met him &lt;date&gt;yesterday&lt;/date&gt;.
Roger Zelazny was born &lt;date&gt;in 1937&lt;/date&gt;
He'll have a hell of a hangover &lt;date&gt;tomorrow morning&lt;/date&gt;
</code></pre>

<p>I don't want to interpret the date phrases, just locate them. The fact that they're dates is irrelevant (in real life they're not even dates but I don't want to bore you with the details), basically it's just an open-ended set of possible values. The grammar of the values themselves can be approximated as context-free, however it's quite complicated to build manually and with increasing complexity it gets increasingly hard to avoid false positives.</p>

<p>I know this is a bit of a long shot so I'm not expecting an out-of-the-box solution to exist out there, but what technology or research can I potentially use?</p>
","nlp, machine-learning, information-extraction, named-entity-recognition, temporal","<p>One of the generic approaches used in academia and in industry is based on Conditional Random Fields. Basically, it is a special probabilistic model, you train it first with your marked up data and then it can label certain types of entities in a given text.</p>

<p>You can even try one of the systems from Stanford Natural Language Processing Group: <a href=""http://nlp.stanford.edu/software/CRF-NER.shtml"" rel=""nofollow noreferrer"">Stanford Named Entity Recognizer</a></p>

<p>When you download the tool, note there are several models, you need the last one:</p>

<blockquote>
  <p>Included with the Stanford NER are a 4 class model trained for CoNLL,
  a 7 class model trained for MUC, and a 3 class model trained on both
  data sets for the intersection of those class sets.</p>
  
  <p>3 class   Location, Person, Organization</p>
  
  <p>4 class   Location, Person, Organization, Misc</p>
  
  <p><strong>7 class Time, Location, Organization, Person, Money, Percent, Date</strong></p>
</blockquote>

<p><strong>Update.</strong> You can actually try that tool <a href=""http://nlp.stanford.edu:8080/ner/process"" rel=""nofollow noreferrer"">online here</a>. Select the <code>muc.7class.distsim.crf.ser.gz</code> classifier and try some text with dates. It doesn't seem to recognize ""yesterday"", but it recognizes ""20th century"", for example. In the end, this is a matter of CRF training.</p>

<hr>

<p><img src=""https://i.sstatic.net/BHqSF.png"" alt=""Stanford NER screenshot""></p>
",7,2,5426,2012-03-12 22:21:06,https://stackoverflow.com/questions/9675633/how-to-find-references-to-dates-in-natural-text
