Connection error using Python wrapper for Stanford CoreNLP tools v3.4.1,"<p>I have been trying to use stanford-corenlp-python which is a python wrapper using <a href=""https://github.com/dasmith/stanford-corenlp-python"" rel=""nofollow noreferrer"">this</a> github repo. </p>

<p>However, while storing the results I get the following error:</p>

<pre><code>    Traceback (most recent call last):
  File ""client.py"", line 14, in &lt;module&gt;
    result = nlp.parse(""Hello world!  It is so beautiful."")
  File ""client.py"", line 11, in parse
    return json.loads(self.server.parse(text))
  File ""/home/kenden/deeshacodes/stanford-corenlp-python/jsonrpc.py"", line 934, in __call__
    return self.__req(self.__name, args, kwargs)
  File ""/home/kenden/deeshacodes/stanford-corenlp-python/jsonrpc.py"", line 906, in __req
    raise RPCTransportError(err)
jsonrpc.RPCTransportError: [Errno 111] Connection refused
</code></pre>

<p>How do I solve this? Also, is there any other way to use coreNLP in python?</p>
","python, stanford-nlp","<p>May be you can try this <a href=""https://github.com/Lynten/stanford-corenlp"" rel=""nofollow noreferrer"">stanfordcorenlp</a>.</p>

<p>It's very simple.</p>

<pre><code>from stanfordcorenlp import StanfordCoreNLP

nlp = StanfordCoreNLP(r'G:/JavaLibraries/stanford-corenlp-full-2016-10-31/')

sentence = 'Guangdong University of Foreign Studies is located in Guangzhou.'
print 'Tokenize:', nlp.word_tokenize(sentence)
print 'Part of Speech:', nlp.pos_tag(sentence)
print 'Named Entities:', nlp.ner(sentence)
print 'Constituency Parsing:', nlp.parse(sentence)
print 'Dependency Parsing:', nlp.dependency_parse(sentence)
</code></pre>

<p>Although convient, it is not as stable as native Python wrapper. ""The project is just a wraper to parse the json data requested from the Java Server backend.""</p>
",0,0,1407,2016-12-21 10:15:12,https://stackoverflow.com/questions/41260313/connection-error-using-python-wrapper-for-stanford-corenlp-tools-v3-4-1
Unpacking list_iterator from nltk.stanford.StanfordDependencyParser inside pandas dataframe,"<p>I am trying to work with the StanfordDependencyParser inside of a pandas DataFrame. </p>

<pre><code>from nltk.parse import stanford
import pandas as pd
dep_parser=stanford.StanfordDependencyParser()
df = pd.DataFrame({'ID' : [0,1,2], 'sentence' : ['This is the first s.', 'This is the 2nd s.', 'This isn''t the third s.']})
df['parsed'] = df.sentence.apply(dep_parser.raw_parse)
print(df)

   ID                sentence                                        parsed
0   0    This is the first s.  &lt;list_iterator object at 0x000000000E849C18&gt;
1   1      This is the 2nd s.  &lt;list_iterator object at 0x000000000E8691D0&gt;
2   2  This isnt the third s.  &lt;list_iterator object at 0x000000000E8696A0&gt;
</code></pre>

<p>But I'd like rather the text representation of the dependency graph inside of DataFrame column instead of the iterator, like so: </p>

<pre><code>    ID                sentence                                        parsed
0   0    This is the first s.  [[(('s.', 'NN'), 'nsubj', ('This', 'DT')),(('s.', 'NN'), 'cop', ('is', 'VBZ')), (('s.', 'NN'), 'det', ('the', 'DT')),(('s.', 'NN'), 'amod', ('first', 'JJ'))]]
                   ...
</code></pre>

<p>I've tried to follow the the nltk documentation by working in steps in pandas, but it results in an attribute error:</p>

<pre><code> df['dep'] = [list(parse.triples()) for parse in df.parsed]
 AttributeError: 'list_iterator' object has no attribute 'triples'
</code></pre>

<p>Is there a way to unpack an iterator that appears as a value in a DataFrame? Any help is welcome. </p>
","python, pandas, nltk, stanford-nlp","<p>A <code>list_iterator</code> is a mechanism for producing lists ""on demand"". It indeed does not have a method <code>triples()</code>, but the list that it produces in your case is indeed a list of triples:</p>

<pre><code>df['dep'] = [list(parse) for parse in df['parsed']]
</code></pre>
",1,1,315,2016-12-22 02:01:19,https://stackoverflow.com/questions/41274728/unpacking-list-iterator-from-nltk-stanford-stanforddependencyparser-inside-panda
How to create a custom model with my own entities,"<p>I have been trying to find some reference material on how to create custom models with my own entities , like if I want to recognize the name of sports from a text.How do I do it?</p>
","nlp, stanford-nlp, named-entity-recognition","<pre><code>    try {
        propFile = new File(System.getProperty(""user.dir"") + ""/src/edu/stanford/nlp/ie/crf/propfile.prop"");
        properties = new Properties();
        properties.load(new FileInputStream(propFile));

        String to = properties.getProperty(""serializeTo"");

        properties.setProperty(""serializeTo"", ""ner-customModel.ser.gz"");
        properties.setProperty(""trainFile"",System.getProperty(""user.dir"") + ""/src/edu/stanford/nlp/ie/crf/outputTokenized.tsv"");
        CRFClassifier crf = new CRFClassifier(properties);
        crf.train();
        String s2 = ""apples are apples"";

        System.out.println(crf.classifyToString(s2));

        crf.serializeClassifier(System.getProperty(""user.dir"") + ""/src/edu/stanford/nlp/ie/crf/ner-customModel.ser.gz"");

    } catch (IOException e) {
        e.printStackTrace();
    }
</code></pre>

<p>and declare the training file and other properties in the properties file.
This worked for me :)</p>
",1,1,792,2016-12-26 16:56:36,https://stackoverflow.com/questions/41334082/how-to-create-a-custom-model-with-my-own-entities
Extract entities from folksonomies,"<p>I am a newbie to NLP and related technologies. I have been researching on decomposing folksonomies such as, hashtags into individual terms (ex:- #harrypotterworld as harry potter world) in order to carry out Named-Entity Recognition.</p>

<p>But I did not come across any available library or previous work I could use for this. Is this achievable or am I following a wrong procedure? If so, are there any available libraries or algorithmic techniques I could use?</p>
","nlp, stanford-nlp","<p>What you are looking for is a compound splitter. As far as I know, this is a problem that does have some implementations, some of which work reasonably well. </p>

<p>Unfortunately most research I know of has been done on languages that tend to compound nouns (ie. German). <em>Fun fact: Hashtag is a compound word itself.</em></p>

<p>I once used this one: <a href=""http://ilps.science.uva.nl/resources/compound-splitter-nl/"" rel=""nofollow noreferrer"">http://ilps.science.uva.nl/resources/compound-splitter-nl/</a> It is an algorithm that works on Dutch. It basically uses a dictionary of uncompounded words an assumes a very uncomplicated grammar for compounding: Something along the lines of: Infixes such as <em>n</em> and <em>s</em> are allowed, and compounded words are always a combination of 2 or more uncompounded words from the dictionary. </p>

<p>I think you could use the given implementation for compounded hashtags, if you provided an English dictionary, and adapted the assumed grammar somewhat (You might not want infixes).</p>
",2,1,55,2016-12-28 05:58:31,https://stackoverflow.com/questions/41356198/extract-entities-from-folksonomies
What are trained models in NLP?,"<p>I am new to Natural language processing. Can anyone tell me what are the trained models in either OpenNLP or Stanford CoreNLP? While coding in java using apache openNLP package, we always have to include some trained models (found here <a href=""http://opennlp.sourceforge.net/models-1.5/"" rel=""nofollow noreferrer"">http://opennlp.sourceforge.net/models-1.5/</a> ). What are they?</p>
","java, nlp, stanford-nlp, opennlp","<p>A ""model"" <a href=""http://opennlp.sourceforge.net/models-1.5/"" rel=""nofollow noreferrer"">as downloadable for OpenNLP</a> is <a href=""https://en.wikipedia.org/wiki/Statistical_model"" rel=""nofollow noreferrer"">a set of data representing a set of probability distributions</a> used for predicting the structure you want (e.g. <a href=""https://en.wikipedia.org/wiki/Part_of_speech"" rel=""nofollow noreferrer"">part-of-speech</a> tags) from the input you supply (in the case of OpenNLP, typically text files).</p>

<p>Given that natural language is <a href=""https://en.wikipedia.org/wiki/Context-sensitive_grammar#As_model_of_natural_languages"" rel=""nofollow noreferrer"">context-sensitive</a><sup>†</sup>, this model is used in lieu of a rule-based system because it generally works better than the latter for <a href=""http://stp.lingfil.uu.se/~nivre/docs/statnlp.pdf"" rel=""nofollow noreferrer"">a number of reasons</a> which I won't expound here for the sake of brevity. For example, as <a href=""https://stackoverflow.com/questions/41403862/what-are-trained-models-in-nlp#comment-70027854"">you already mentioned</a>, the token <em>perfect</em> could be either a verb (<code>VB</code>) or an adjective (<code>JJ</code>) and this can only be disambiguated in context:</p>

<ul>
<li><em>This answer is perfect</em> &mdash; for this example, the following sequences of POS tags are possible (in addition to many more<sup>‡</sup>):

<ol>
<li><code>DT NN VBZ JJ</code></li>
<li><code>DT NN VBZ VB</code></li>
</ol></li>
</ul>

<p>However, according to a model which accurately represents (""correct"") English<sup>§</sup>, the probability of example 1 is greater than of example 2: <code>P([DT, NN, VBZ, JJ] | [""This"", ""answer"", ""is"", ""perfect""]) &gt; P([DT, NN, VBZ, VB] | [""This"", ""answer"", ""is"", ""perfect""])</code></p>

<hr>

<p><sup>†</sup>In reality, this is quite contentious, but I stress here that I'm talking about natural language as a whole (including semantics/pragmatics/etc.) and not just about natural-language <em>syntax</em>, which (in the case of English, at least) <a href=""https://link.springer.com/chapter/10.1007%2F978-94-009-3401-6_13"" rel=""nofollow noreferrer"">is considered by some to be context-free</a>.</p>

<p><sup>‡</sup>When analyzing language in a data-driven manner, in fact <em>any</em> combination of POS tags is ""possible"", but, given a sample of ""correct"" contemporary English with little noise, tag assignments which native speakers would judge to be ""wrong"" should have an extremely low probability of occurrence.</p>

<p><sup>§</sup>In practice, this means a model trained on a large, diverse corpus of (contemporary) English (or some other target domain you want to analyze) with appropriate tuning parameters (If I want to be even more precise, this footnote could easily be multiple paragraphs long).</p>
",5,1,690,2016-12-30 23:13:53,https://stackoverflow.com/questions/41403862/what-are-trained-models-in-nlp
Stanford Parser - MultiThreading issue - LexicalizedParser,"<p>Firstly, parsing is running smooth on small set of sentences - In order of 200ms to 1s - depending on the sentence size.</p>

<p>What do I want to achieve?</p>

<p>I want to parse 50L sentences in 1-2 hours.</p>

<p>Somehow, I need to convert this -></p>

<pre><code>            for(String sentence: sentences){
               Tree parsed = AnalysisUtilities.getInstance().parseSentence(job).parse;
            }
</code></pre>

<p>into multithreaded calls.
I wrote a multi threaded executor to do this, which looks like this -></p>

<pre><code>                MultiThreadExecutor&lt;String&gt; mte = new MultiThreadExecutor&lt;String&gt;(2, new JobExecutor&lt;String&gt;() {
                @Override
                public void executeJob(String job) {
                    Tree parsed = AnalysisUtilities.getInstance().parseSentence(job).parse;
                    inputTrees.add(parsed);
                }
            }, """");


            for(String sentence: sentences){
                mte.addJob(sentence);
            }
</code></pre>

<p><strong>It works fine on one thread</strong>, but as soon as I give multiple threads it breaks with a exception inside the Stanford parse function. Exception looks like this -> </p>

<blockquote>
  <p>java.lang.ArrayIndexOutOfBoundsException: 3
      at java.util.ArrayList.add(ArrayList.java:441)
      at edu.stanford.nlp.parser.lexparser.BaseLexicon.initRulesWithWord(BaseLexicon.java:300)
      at edu.stanford.nlp.parser.lexparser.BaseLexicon.isKnown(BaseLexicon.java:160)
      at edu.stanford.nlp.parser.lexparser.BaseLexicon.ruleIteratorByWord(BaseLexicon.java:212)
      at edu.stanford.nlp.parser.lexparser.ExhaustivePCFGParser.initializeChart(ExhaustivePCFGParser.java:1299)
      at edu.stanford.nlp.parser.lexparser.ExhaustivePCFGParser.parse(ExhaustivePCFGParser.java:388)
      at edu.stanford.nlp.parser.lexparser.LexicalizedParser.parse(LexicalizedParser.java:234)
      at edu.stanford.nlp.parser.lexparser.LexicalizedParser.parse(LexicalizedParser.java:189)
      at edu.cmu.ark.AnalysisUtilities.parseSentence(AnalysisUtilities.java:262)
      at edu.cmu.ark.QuestionAsker$1.executeJob(QuestionAsker.java:147)
      at edu.cmu.ark.QuestionAsker$1.executeJob(QuestionAsker.java:144)
      at edu.cmu.ark.MultiThreadExecutor$1.run(MultiThreadExecutor.java:37)
      at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
      at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
      at java.lang.Thread.run(Thread.java:745)
  java.lang.RuntimeException: Dependencies not equal: ""Spacious/CD"" -> "".*./CC"" left 0 and ""Spacious/CD"" -> ""easy/RB"" right 1
      at edu.stanford.nlp.parser.lexparser.MLEDependencyGrammar.probTB(MLEDependencyGrammar.java:586)
      at edu.stanford.nlp.parser.lexparser.MLEDependencyGrammar.scoreTB(MLEDependencyGrammar.java:511)
      at edu.stanford.nlp.parser.lexparser.AbstractDependencyGrammar.scoreTB(AbstractDependencyGrammar.java:229)
      at edu.stanford.nlp.parser.lexparser.ExhaustiveDependencyParser.parse(ExhaustiveDependencyParser.java:322)
      at edu.stanford.nlp.parser.lexparser.LexicalizedParser.parse(LexicalizedParser.java:244)
      at edu.stanford.nlp.parser.lexparser.LexicalizedParser.parse(LexicalizedParser.java:189)
      at edu.cmu.ark.AnalysisUtilities.parseSentence(AnalysisUtilities.java:262)
      at edu.cmu.ark.QuestionAsker$1.executeJob(QuestionAsker.java:147)
      at edu.cmu.ark.QuestionAsker$1.executeJob(QuestionAsker.java:144)
      at edu.cmu.ark.MultiThreadExecutor$1.run(MultiThreadExecutor.java:37)
      at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
      at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
      at java.lang.Thread.run(Thread.java:745)
  java.lang.NullPointerException
      at edu.stanford.nlp.parser.lexparser.BiLexPCFGParser.projectHooks(BiLexPCFGParser.java:342)
      at edu.stanford.nlp.parser.lexparser.BiLexPCFGParser.processEdge(BiLexPCFGParser.java:546)
      at edu.stanford.nlp.parser.lexparser.BiLexPCFGParser.processItem(BiLexPCFGParser.java:571)
      at edu.stanford.nlp.parser.lexparser.BiLexPCFGParser.parse(BiLexPCFGParser.java:854)
      at edu.stanford.nlp.parser.lexparser.LexicalizedParser.parse(LexicalizedParser.java:255)
      at edu.stanford.nlp.parser.lexparser.LexicalizedParser.parse(LexicalizedParser.java:189)
      at edu.cmu.ark.AnalysisUtilities.parseSentence(AnalysisUtilities.java:262)
      at edu.cmu.ark.QuestionAsker$1.executeJob(QuestionAsker.java:147)
      at edu.cmu.ark.QuestionAsker$1.executeJob(QuestionAsker.java:144)
      at edu.cmu.ark.MultiThreadExecutor$1.run(MultiThreadExecutor.java:37)
      at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
      at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
      at java.lang.Thread.run(Thread.java:745)</p>
</blockquote>

<p>Is there any way to do it ? I can relate to a previously asked <a href=""https://stackoverflow.com/questions/9286597/stanford-parser-multithread-usage"">question</a> but to no good.</p>
","java, multithreading, nlp, stanford-nlp","<p>Here is an example command that will run the parser in multi-threaded mode:</p>

<pre><code>java -Xmx4g edu.stanford.nlp.pipeline.StanfordCoreNLP -annotators tokenize,ssplit,pos,lemma,ner,parse -parse.nthreads 4 -ssplit.eolonly -file some-sentences.txt -outputFormat text
</code></pre>
",1,1,231,2017-01-01 12:33:51,https://stackoverflow.com/questions/41415483/stanford-parser-multithreading-issue-lexicalizedparser
Stanford Parser for Python: Output Format,"<p>I am currently using the Python interface for the Stanford Parser. </p>

<pre><code>    from nltk.parse.stanford import StanfordParser
    import os

    os.environ['STANFORD_PARSER'] ='/Users/au571533/Downloads/stanford-parser-full-2016-10-31'
    os.environ['STANFORD_MODELS'] = '/Users/au571533/Downloads/stanford-parser-full-2016-10-31'
    parser=StanfordParser(model_path=""edu/stanford/nlp/models/lexparser/englishPCFG.ser.gz"")

    new=list(parser.raw_parse(""The young man who boarded his usual train that Sunday afternoon was twenty-four years old and fat. ""))
    print new
</code></pre>

<p>The output I get looks something like this: </p>

<pre><code>    [Tree('ROOT', [Tree('S', [Tree('NP', [Tree('NP', [Tree('DT', ['The']), Tree('JJ', ['young']), Tree('NN', ['man'])]), Tree('SBAR', [Tree('WHNP', [Tree('WP', ['who'])]), Tree('S', [Tree('VP', [Tree('VBD', ['boarded']), Tree('NP', [Tree('PRP$', ['his']), Tree('JJ', ['usual']), Tree('NN', ['train'])]), Tree('NP', [Tree('DT', ['that']), Tree('NNP', ['Sunday'])])])])])]), Tree('NP', [Tree('NN', ['afternoon'])]), Tree('VP', [Tree('VBD', ['was']), Tree('NP', [Tree('NP', [Tree('JJ', ['twenty-four']), Tree('NNS', ['years'])]), Tree('ADJP', [Tree('JJ', ['old']), Tree('CC', ['and']), Tree('JJ', ['fat'])])])]), Tree('.', ['.'])])])]
</code></pre>

<p>However, I only need the part of speech labels, therefore I'd like to have an output in a format that looks like word/tag. </p>

<p>In java it is possible to specify -outputFormat 'wordsAndTags' and it gives exactly what I want. Any hint on how to implement this in Python? </p>

<p>Help would be GREATLY appreciated. 
Thanks!</p>

<p>PS: Tried to use the Stanford POSTagger but it is by far less accurate on some of the words I'm interested in. </p>
","python, parsing, nltk, stanford-nlp","<p>If you look at <a href=""http://www.nltk.org/_modules/nltk/parse/stanford.html"" rel=""nofollow noreferrer"">the NLTK classes for the Stanford parser</a>, you can see that the the <code>raw_parse_sents()</code> method doesn't send the <code>-outputFormat wordsAndTags</code> option that you want, and instead sends <code>-outputFormat Penn</code>.
If you derive your own class from <code>StanfordParser</code>, you could override this method and specify the <code>wordsAndTags</code> format.</p>

<pre><code>from nltk.parse.stanford import StanfordParser

class MyParser(StanfordParser):

        def raw_parse_sents(self, sentences, verbose=False):
        """"""
        Use StanfordParser to parse multiple sentences. Takes multiple sentences as a
        list of strings.
        Each sentence will be automatically tokenized and tagged by the Stanford Parser.
        The output format is `wordsAndTags`.

        :param sentences: Input sentences to parse
        :type sentences: list(str)
        :rtype: iter(iter(Tree))
        """"""
        cmd = [
            self._MAIN_CLASS,
            '-model', self.model_path,
            '-sentences', 'newline',
            '-outputFormat', 'wordsAndTags',
        ]
        return self._parse_trees_output(self._execute(cmd, '\n'.join(sentences), verbose))
</code></pre>
",2,1,1873,2017-01-07 14:28:39,https://stackoverflow.com/questions/41522476/stanford-parser-for-python-output-format
Stanford CorenNLP Phrase POS tags and lemmatization explanation,"<p>I have this result during lemmatization of the phrase:</p>

<blockquote>
  <p>Gathered requirements</p>
</blockquote>

<p>Using the <a href=""http://corenlp.run/"" rel=""nofollow noreferrer"">corenlp online tool</a>, POS-tagging and lemmatization of this phrase results in:</p>

<p><a href=""https://i.sstatic.net/XQGIz.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/XQGIz.png"" alt=""enter image description here""></a></p>

<p>For some reason ""Gathered"" is given a POS-tag of ""JJ"" (""adjective""), which presumably results in the lemma being ""gathered"" rather than ""gather"".</p>

<p>If the input phrase is <code>gathered requirements</code> (i.e. lower-cased), then the POS tag is correctly identified as a verb, and the lemmatization result is what I expected:</p>

<p><a href=""https://i.sstatic.net/lgwR8.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/lgwR8.png"" alt=""enter image description here""></a></p>

<p>Why is CoreNLP identifying <code>Gathered</code> as an adjective rather than a verb?</p>
","nlp, stanford-nlp","<p>The system checks the probability of POS tag that most happened for the word ""Gathered"" when you write ""Gathered requirments"". Only some kind of words such as named-entities, start of sentence, etc. start with a capital letter. The general reason that ""Gathered"" is more likely to be JJ when you start it with a capital letter is that it was mostly used as adjective not verb in start of sentence. </p>
",2,2,400,2017-01-11 17:28:34,https://stackoverflow.com/questions/41597099/stanford-corennlp-phrase-pos-tags-and-lemmatization-explanation
edu.stanford.nlp.io.RuntimeIOException error using Stanford nlp POS tagger,"<p>I am currently configuring my Java project in order to use Stanford's POS tagger. However I am currently getting the following 2 errors when running the program. </p>

<p>The first being:</p>

<pre><code>Exception in thread ""main"" edu.stanford.nlp.io.RuntimeIOException: Error while loading a tagger model (probably missing model file)
at edu.stanford.nlp.tagger.maxent.MaxentTagger.readModelAndInit(MaxentTagger.java:791)
at edu.stanford.nlp.tagger.maxent.MaxentTagger.&lt;init&gt;(MaxentTagger.java:312)
at edu.stanford.nlp.tagger.maxent.MaxentTagger.&lt;init&gt;(MaxentTagger.java:265)
at TagText.main(TagText.java:10)
</code></pre>

<p>And the second being:</p>

<pre><code>Caused by: java.io.IOException: Unable to open ""taggers/left3words-distsim-wsj-0-18.tagger"" as class path, filename or URL
at edu.stanford.nlp.io.IOUtils.getInputStreamFromURLOrClasspathOrFileSystem(IOUtils.java:470)
at edu.stanford.nlp.tagger.maxent.MaxentTagger.readModelAndInit(MaxentTagger.java:789)
... 3 more
</code></pre>

<p>I am using the example found here to build test the POS tagger:</p>

<p><a href=""http://new.galalaly.me//2011/05/tagging-text-with-stanford-pos-tagger-in-java-applications/"" rel=""nofollow noreferrer"">http://new.galalaly.me//2011/05/tagging-text-with-stanford-pos-tagger-in-java-applications/</a></p>
","java, nlp, stanford-nlp, buildpath","<p>Found the solution if anyone else ever needs it. You need to make sure that your MaxentTagger tagger has the correct and updated english file passing through it. </p>
",1,0,917,2017-01-12 16:38:23,https://stackoverflow.com/questions/41618481/edu-stanford-nlp-io-runtimeioexception-error-using-stanford-nlp-pos-tagger
Query Analysis to determine the relationship between words using natural language processing,"<p><strong>Sample Sentence</strong></p>

<p>a) Who is the Ceo of IBM?</p>

<p>b) Where is IBM office located?</p>

<p>The series of operation is applied to above sentence using tokenization, pos-tagging and chunking to extract relationship. </p>

<p><strong>Who</strong> is the <strong>Ceo of IBM</strong> -- (Extracted Tuple)  -->  [Who, Ceo of IBM]</p>

<p><strong>Where</strong> is <strong>IBM office located</strong> -- (Extracted Tuple) --> [Where, IBM Office Located]</p>

<p>From Extracted dependencies how will I determine that what the Question is about? How the <strong>WP</strong> and <strong>WHP</strong> words in the sentence indicate that what kind of query to be made to extract data from the knowledge-based data set.</p>

<p>like in a) <strong>Who</strong> is pointing toward name, place or any another named entity. </p>

<p>and in b)  <strong>Where</strong> is pointing toward name, place or any another named entity. </p>

<p>Any advice using natural language processing techniques or text mining is highly appreciated.</p>
","python, nltk, stanford-nlp","<p>It depends on the variability of input sentences you are expecting. For the examples you give, you could use very simple pattern matching. Just set up a few patterns such as</p>

<pre><code>WHO IS ...? -&gt; [who, ...]  
WHERE IS ...? -&gt; [where, ...]  
WHERE CAN I FIND ...? -&gt; [where, ...]
</code></pre>

<p>And then use string matching to locate those patterns in your input data. You could even use regular expressions if necessary:</p>

<pre><code>s/who is \(.*\)/[who, \1]/
</code></pre>

<p>(using sed-style search and replace here)</p>

<p>This will of course only match those particular examples, but if most of your data looks like it, you might not need a full-blown NLP approach. You can always add more patterns like that, though at some point it might become unmanageable. However, this could get you quite far for your particular problem.</p>

<p>You can of course do a full syntactic analysis, but it might be overkill &amp; too brittle. The right approach depends fully on your use case.</p>
",1,0,241,2017-01-14 15:27:18,https://stackoverflow.com/questions/41651625/query-analysis-to-determine-the-relationship-between-words-using-natural-languag
